product_id,user_id,review_id,review_title,review_content
B01J8S6X2I,AEX4G7GNLVALDJDAZY33RNZ6KIVQ,R3VA611ERW9TJ2,Better Display Port Cable,Nice item
B01J8S6X2I,AFGMGHDUS2Z6ME6PD3XFJM2VKOEQ,RURQQWP8I8XS4,Works! GTX1650 Super,received in good packaging.
B01J8S6X2I,AFBJDIUA2EUBVIRXAXLNC7ENHAIQ,R19O55T880XD8U,DELL 2520D (MST),The cables is perfectly working and there is no color difference with it.
B01J8S6X2I,AGMYS67M6E6V2W3UP2EVWZBP4WHQ,R3CHHGYZD5QMGM,Value for money,It works perfectly with GTX 1650 Super (Asus TUF) and DELL 2520D with single desktop across dual monitor setup (multi-stream). The trick to figuring out is how the cable fits your DP port
B01J8S6X2I,AFPLFU6EUEEXHU4SCPG6UUBS4HAA,RHKJASTLGEF14,Not Vesa certified cable.,both sides. This fit in snugly with GTX and I knew this is gonna work. No need to do any voodoo with pulling cables
B01J8S6X2I,AFAJRPO7FNQVWYXLU5RMHFVJDARQ,R1CD68IZMR4O62,YOU CAN BUY IT UNDOUBTEDLY.,powering off this and that
B09MJ77786,AHRYV4OPMCN7H4OTNUBIMFRBBM5A,R1YPRPCDNAPQGM,Tv is good but after 3  month my tv screen gone,Good tv for reasonable rate. So far the tv is working fine and the picture quality is also excellent. Sound quality is also good but low compared to Sony or Samsung
B09NNGHG22,AEBPRGXBZGLP7GSDVHJW7MDK6TRA,R2XFHXT7SOGU38,Good TV in budget!,It’s doesn’t support Alexa (What is mentioned in product description
B09NNGHG22,AFNQ27UNGQ2XQXBA5UYOCZAHWYIQ,R18IKG6HRO7KHV,Excellent purchase.,it’s wrong)
B09NNGHG22,AFBREMXXTVMEXXEUD4TCXZEJLMKQ,RL2GYO9N48DA1,A master piece fron sansui,Excellent purchase. Feeling the videos are little bit darker. Any body can help me to set it in a good clarity video. Like which mode i have to select
B09NNGHG22,AERGUI5Z2USJIF32DG23QRO7GT5A,R1GE4SBKIMYD21,Using good,brightness level
B09NNGHG22,AEADA3ZA62TZRABEJAPSEZ5T4JCA,R28HO0PSXETDRY,Value for money 👍,contrast level
B09NNGHG22,AG7DHUWNNE5O3RNSE4OXWUFCBAAA,RSOK1DI5JASHZ,Sound quality not good,......
B09NNGHG22,AHKVRD7NMI63YUVXHDNUMM424HAQ,R74OCT3MJO4BX,Appropriate,A master piece has arrived from sansui.excellent picture quality. sound quality for a medium sized room is too good. was astonished to hear its sound for the first time.people tends to go for sony lg samsung
B09NNGHG22,AECO2EJCD6W3VMBXILWJE2BPJSDA,R2Z3IYVCJ69HJ,Good,but have a look at this tv before shelling out atleast 10000 more bucks for a branded one. I also have sony
B07V5YF4ND,AGNQUDW2ISLRVQVYA7AJNMFTZYAA,RDCJBFGUBZWFJ,Good product,Good compatible product
B07V5YF4ND,AEFS33TZ32ZFCNHF4HLNUCSMZQMQ,R3F0Y39XWNLO8Z,Switches,Like
B07V5YF4ND,AGTGQWRENDRGXQODOLIQNYKKMO5Q,R38S8FL4YF9JD0,Remote is working,Remote is working nicely just the up button and down button is working a little slow else is fine
B07V5YF4ND,AGNUSNVD4OAUBKA6B42FMU63Y2UA,R1MCQ2MLQ7C4DU,Center main button is very weak,This button is very soft
B07V5YF4ND,AG46GGA3GD2ZW4IRVXY2LKHWDC3A,RMVTEJJSA64Y1,not working well,Originality. Used as remote control
B07V5YF4ND,AFACTUMKAIA2A6TQX3URLEPJ462Q,R35XHV3UC3PEXZ,Punctuality. Delivered in time. Excellent,The buttons are very hard
B07V5YF4ND,AELY7GVE32GK5NPFRFV3R3256BOA,R2MQ9H1NKP4BDO,Remote,Best Remote u can get👍👍
B07V5YF4ND,AGWU5ZFZCOMADUNNZLTRCGXDUXSQ,R2HOVLX6WT4I6J,Sony Tv Remote,No syncing needed
B084MZYBTV,AEDY5UAJ26E6AID2QBRV2B3DEOEQ,RJX93LCK9FMRS,Osm,👍
B084MZYBTV,AET5WYM6TVEQ4CNHACOOJNLSGJ7Q,R14T5CARLGB2KJ,Very good build quality,works very well and its still going great even after 3 months of use ! It supports PD and it has a solid build quality
B084MZYBTV,AGM2WOYSDILMC2GKYLGXCRGBJ6HA,R31ADVYIHSBKCJ,supports fast charging,have a couple of them and it's been good so far ! Go for it blindly
B084MZYBTV,AGYWHZWIYFALU2AID2QZTYWDVXHQ,RJ2RFRYTSYWQ6,Worth the price.,Decent product
B084MZYBTV,AEZU34OVX32S5PX6DXWUACRG2ROA,R1NT2YXBX91W6Z,Very nice,I have tested with my samsung s20 FE
B084MZYBTV,AE3Y3NN5YE2ATKHWKIYW7LZ34WHA,R1CN84T7CDAFE,Quality,it is supporting fast charging. I hope the cable is durable
B084MZYBTV,AFNF2PMSUAT5LUDMKF2WFRIS2FAQ,RIZF30TNXEI0C,Durability King,I will update my review in future if I face any further issues.
B084MZYBTV,AGYLUDT2Y6QD57KAHL42FFNYRVXQ,R3MOOJUBKCJ0VR,Good quality at an affordable price.,Worth the price.
B097ZQTDVZ,AGKXFGRXVN4CMGMCT5SGOPB6BBIQ,R16NWYD2LYHNFJ,When you can’t find the original this comes handy.,Just got delivered
B097ZQTDVZ,AGNKWLEKAA53Y27KTA5XKMEB6YVQ,R2Y32IVRENIANJ,No voice communication,there’s lag in remote
B097ZQTDVZ,AED2NJ6DBAMJR3CHAEJDTLG3NN2A,R3BBJ9AXA1ZOSC,Acceptable for the price,it takes like 2-3 secs after pressing the remote key.Like I said
B097ZQTDVZ,AEKY5I5PYGA47OZ47KUCV7UIJTEQ,RD5EMW1UBYKX6,Bad finish,when you can’t find the original remote to buy this can be handy.
B097ZQTDVZ,AG2GGBDNSFBCW36UG3RROPBSLVGA,R3NFOY58N9GMK5,but good product,No voice communication
B097ZQTDVZ,AE3OOUCU4W42ZU6AUODMT6CN6BPA,RLWBE1NALLDFQ,No,It is acceptable for the price ( INR 399 )
B097ZQTDVZ,AGEEX6AISIUVY6D46KUUUETMMY3A,R3IO7HFD3TGRO1,voice recognition is not available,works as intended
B097ZQTDVZ,AG6ITVLWPSPIQITY64C7R5ADA2LQ,R4NCD2RDWQWZ0,Nice Remote,however buttons require additional force as it's hard.
B0B5F3YZY4,AHKMDJ4Y4EBQDNX6WV4U6DCESQXQ,RWKQG2WMXYN20,Best rugged cable that supports most of the fast charging standards,Affordable
B0B5F3YZY4,AEH2EQBAQVCXDUXSZ255V72TYKOA,R3S53R4I0ZE364,It's good 👍,available and multi purpose cable best suitable for traveling and reducing overall cables to carry
B0B5F3YZY4,AEPH2F2UEIKZG3VT3BVA5FDJIKBA,R2VB4D1AFFZK9Y,Nice cable,Warking fine 🙂 build also good
B0B5F3YZY4,AGLSWF3XMK3CCO2WJE65T25GIGMA,R2GUTP55B1ZKUM,although higher ampere might heat up and damage the cable,It is a nice cable as it fits in most of the phones and devices.Sturdy one
B0B5F3YZY4,AFKWGPZEQJSGXGJSTDLUMBLVGKZQ,R2UNJAOWGLCURY,Very nice product,no fear of damage by wear and tear.However
B0B5F3YZY4,AHAYLWHOG3ZNEYVTU6NVAYYGJ7FQ,R2WJ1F3SRK5MZ8,Nice product with good quality,I felt that the cable is heated up substantially with higher currents.This uncommon in standard phone cables provided by OEMs.
B0B5F3YZY4,AHXQZSTOU5JDMRAOJUCCQUW2KUBA,R21F459NA4RRVJ,Great product,I have been using this cable from last few months and very much satisfied with the this product and i recommend to go for it.
B0B5F3YZY4,AECWPRYCITRCOZR5Y4FNNYESFFBQ,R3CR68E62EC8M3,Greater utility,The cable quality is very good. Charging time is good with availability of different cable types.
B09G5TSGXV,AHSO2WSPV5UTH5J2K6MN5IZAIOGA,R10KIZHSVBEP0U,Average,Shown 2 pieces
B09G5TSGXV,AFM26HOEORAI2OH3PKFIIZQFQHBA,R1DEOWB5K6A6Z2,Nice in this price,received only one. Also it's not 6ft at all as mentioned. Did feel cheated. Charging is ok. The reason i opted for this is Just that I needed one iPhone charger with USB port.
B09G5TSGXV,AG37VQORMBEJPZS2AGUCYGIU7G5A,R2GD8H370XJ574,Nice,It is actually set of 2 three feet cables
B09G5TSGXV,AGUJDBWMYYACFUWP3CZ4GCHDS3EQ,R2KKPS8UXC42G,Good product but takes long time to be delivered,Bought 2months back only.product is good
B09G5TSGXV,AFOYMQ3MI52RO4MV3YTFXONUX3EQ,RM2YVJE73LH91,Misleading Title and description,Nice and value for money
B09G5TSGXV,AEWITOSQKHBLZZOTS5WUBEGE2VOA,R2IUG2Z4CXK0CC,Phone is not getting charged fast.,Good product but be prepared for long lead time
B09G5TSGXV,AHTEDPLVFC2DNGPOBWOD77MTTHVA,RC6J6VCOUGA5C,Works as expected,Misleading Title and descriptionIt’s not 6ft cable
B006LW0WDQ,AE4DPKX5AMUCEWM4543JPWAZVA2A,R10L0LUK0SEJPL,Good,Good Packaging.. Wire Quality is Good.
B006LW0WDQ,AH2F6TKL4URXVF2VLVALIU3LA37A,R2EGC3B1JJ6BTS,Good Quality,Very good quality but the wire is 15 meters only at least should be 20 meters for the price......😓
B006LW0WDQ,AH4TRU2DCGNKR6IR7W2RIZ5VGILQ,R35W8V6ZATZ2S,Amazing,I am using this with an F&D A140x as my satellite speakers' wires were getting very flimsy. Out of the box these cables are very thick compared to the ones my speakers had before.After replacing the cables with these ones I noticed two things right away1. My speakers are louder2. The sound quality is much betterOne thing you wanna be careful is that these cables stick out like a sore thumb in front of white walls
B006LW0WDQ,AH7JD2XKCXB32VIEPM4ZMZPFOWGQ,RPN411MPADDQD,Wire cost,so if you are like me who cares about the looks
B006LW0WDQ,AGUN5Y5M3I3FV5N22KYZUKPU46GA,RE3HSY12L9YBG,Quality and performance is excellent.,you might wanna cover these with cable raceways or even paint them like I am planning to do.
B006LW0WDQ,AGUFGA3PLAEHPSQFXRBSE6LUTOIQ,R2UXIGD46L4151,Really Impressive,Wire is very best quality but cost not worth for it
B006LW0WDQ,AH3E36EPFQ2YJEZWSCIN3TQKYWLQ,R1LJNC0Q9BR7UW,Good and cheap!,Durability n quality is absolutely good.
B006LW0WDQ,AFXQA7YBNBU7CB6QVQ7MYYUDP3LA,R2Z93X38SWW7IL,GOOD ONE,The product is 16 gauge pure copper multi thread wires. Sound quality is impressive.Bears a Black band for +ve/-ve distinction
B0758F7KK7,AHAYLVC4ZJEXYUCSYHJGH233MBWQ,R3FOUBGTV1VUHP,Good quality product with many screws and nuts,My 32 inch tv fits fine
B0758F7KK7,AFG7V27SPMFIYXCYQQCEXQECP3DQ,R1O6LVSV52T4PJ,Nice product,also 55 inch TV can be wall mount for sure. Good product quality. Various sizes  screws and nuts included in this product
B0758F7KK7,AGBW7NSPVGAG32OX4IT3BKIV55IA,REU3XX3MNVWX9,Ok ok product,Nice product
B0758F7KK7,AFMOEH263F6BBQRI35GPLNWCQ2FA,R11PYCGN6PGQL9,It’s accuracy,I am giving 3 stars because screws provide in the product do not fit properly. I had to get it separately to install.
B0758F7KK7,AE5YB4LKRKHWXAQRGN6CFKCFPRBQ,R1XBA7N59GDUL8,Screws can be a problem.,I love to like it’s accuracy of fitting.
B0758F7KK7,AH7L5WF4S4D43VOPFKTQUEUWQ62Q,R29QNQJHONGFEU,"Good quality for 32"" TV",I had to makeshift the screws to fit the grill as the screws were long and had to add washer to make it fit.
B0758F7KK7,AFMT4A5BNKRGAOUI2GHZZD2I7QUA,R2N7R1NZIKS9F5,Perfect fit for my Sony TV,I installed my self
B0758F7KK7,AEDJJ4HPMNRLJMCNUIE7KOJM2UWQ,R2J48N34WBDDGZ,This costs approx 200 in the local market.,It perfectly fit on my Sony TV (32 inch). Stand is sturdy and good. Deducting 1 start as I don't see anything on the sides of the stand which can prevent my TV from falling on side
B098TV3L96,AGTDS5KNVHNHIPGTYNC4NBE7HJSA,R2LH0W21RI2HB3,Good,Ok with that price but has issues with power button and no voice support
B098TV3L96,AHKSUT5W2N3HKHXSDIRQIGXBO4WQ,R2NTYGKM6R1PXH,Good,Good
B098TV3L96,AELPYXDN2TYNBVJ7PLH4VHQANCEA,R2TR5PF6IUMOXH,Good,Good
B098TV3L96,AFIBKGBT5ZOFVXM6MCB6LB7C2Z7Q,R3MX15QTIQ0BXG,Mic is not working,Mic is not working
B098TV3L96,AHGSRNN4YIHUG6KHMZ4CGK6KACBA,ROKY7UXCNAYLZ,Voice not working. You can't enable voice assistant in this remote,Voice not working. You can't enable voice assistant in this remote.
B098TV3L96,AEJMFVYN3PZ5YE6GSVTTMQPFCLIQ,R3JWZ3QRTVLQ14,Quality is average,Quality is average
B098TV3L96,AEHBIJNM7L6EIKFCVMEOHPEVFFYQ,R7MVBDVHW7FGJ,buttons are not smooth,the buttons are not smooth and the range is not good. But overall it is functioning
B098TV3L96,AFCSXOI4K7R3TFLHH3BXBS25CYJQ,R1BGEUL7PDFQ3,Very good,Very nice
B09BW2GP18,AG3TIHPAHFYCX3XQ3TQ2OB5IAJXQ,R1TBHUMR0RV7AZ,Great value for money,Excellent product
B09BW2GP18,AEEMOUFPIMWI2J6CNO5W4YVLLIGQ,R2BN9ZX0H3ZQV2,Iys good,It's just a day old now. Look wise
B09BW2GP18,AGYRJKVCDHOZSCEBLMMF6TJOABGQ,R2PMUD745GQT3E,Poor quality,it's good
B09BW2GP18,AHBZXXSXDSJOQGRFOU4HWSLI2FUQ,RR9I6SN1YILLK,Good Quality & Great Charging Speed,sturdy and durable china product. It says 60w capable
B09BW2GP18,AGK2XZ26O6Z4X2UHLCOQIMBTU5XA,R307WJGWC40TMF,Slow charging,don't know how to measure it but works good with my 25wats brick.
B09BW2GP18,AEOPL2SDEVUZWVK3AE2MQOLZUTTA,RNVPA6MFR64PA,Durable and fast,The charging cable stopped working within 2 weeks. I opted for a basic and cheaper charging cable but all the money went in waste. Now I will have to buy another good quality cable
B09BW2GP18,AG3BY5SSMLL664AT5KK4UFBUCWZQ,RL9O5LBT420FW,It doesn't fit to Samsung mobile,Build Quality best in market and the cable provides a fast charging with 25 W charger too
B09BW2GP18,AHEKRSI27SAKA2LRISAOQH56UFLQ,R1JEUHJMZ3O6MW,Very fast charge,Very slow charging
B09WN3SRC7,AF6Z2OYIXRPZJHVYN2MFKKYHPHFQ,R16HCZ0W1TRSMM,Product installation was excellent  but delivery staff pathetic👌,The delivery people were not careful with the unpacking. Amazon needs to train their delivery staff on unpacking different types of things since they have come up with a policy where they need to open the package and verify any defects. 2 stars to them as they are not careful with the unpacking. I could see that they were holding the TV panel while getting the TV out from the box and even after telling them to be careful they weren't. Also the stand was just thrown on the front panel cause he has nit understanding where it was at when they opened the box which could have damaged the Screen.Howerver very satisfied with the Sony Installation. The engineer has good hands on and very experienced with the installation.
B09WN3SRC7,AH5SAORYVUN5MGIBLBQIQDGAFADA,R12J7UKQ0FX3O9,TV Picture quality is good.,TV picture quality is good. WiFi connection is little slow but it works mostly fine if router is nearby. Delivery was good and fast. The Sony installation service is very poor near Bengaluru. Guy came late
B09WN3SRC7,AF3OBVMLY5I6X3IFX2DKIFEYMGNA,R8729SR7LQFUU,TV Picture quality is good,next day to scheduled day that too after calling many times. He came and went like a bullet doesn't tell most of the things about TV like need to update system and all.But overall TV works fine. We have 65 inch Bravia.
B09WN3SRC7,AGWCIDBY573QQIANSOTHVUOUHBMA,R1W7FVZ8OGOZN4,Very nice,(Song TV contacted after this review and resolved all below issue Thank u sony TV)Picture  and sound quality is very good  its to good but in software so many bugs ( wifi auto connectivity issue need to connect your same  wifi again and again
B09WN3SRC7,AEMJGJQO5KES5VGOD3CRNVVLYHDA,R39U6OQOYKSBJS,Great picture and sound quality,sound setting after conecting sound bar need If we selected Speaker audio system then need to use 2 remotes to do sound adjustment
B09WN3SRC7,AF3W6A57ELBWQAPFYDKAHJFQY2BQ,REJGTU93MWH8Y,One of the best big screen TV,in My Mi TV I am using only TV remote to adjust sound and aame connectivity  same soundbar
B09WN3SRC7,AFC7OZQXZZY74D3R6R3FAOLY5S3Q,R3SZH0PVUBQJ80,Nice TV,The tv is great at this purchase price. Sony tvs are generally very adaptive. Colour and picture qualty is really good. Sound is nice as well. Would however advise to use external speakers with a tv of such size.
B09B125CFJ,AHTIXHSMPKDD2O6YDQPWSJ7KJERQ,R1OD5NFQAXPGR0,Works well directly in front of TV,just a soft click required without any effort. It should be better if there would be Netflix
B09B125CFJ,AE3M4GJCTIZI347G76JF67K7NODQ,RJ4G42V45QKKS,Iam so happy,Prime
B09B125CFJ,AF2Q3F4YLX6JJEJLMWJCWIRITPWQ,R2IZ8HZT8AOA4W,Without battery how to check the remote control,and YouTube buttons but at this price range it seems fine with me. It connects through infrared rays rather than Bluetooth but works absolutely fine. This  remote is for Mi 4A 43
B09B125CFJ,AGDGIO3PXVUTZMX2LAAHXQD454EA,R2WDDYGKMU51DE,Must buy,32 and other similar Mi models. If your Mi tv doesn't have Bluetooth then this remote is perfect for you at this price.
B09B125CFJ,AFDF4RNUYQHNOAENQSBE736YWRUQ,R12WIEV98SWMNB,Good product…,Make sure you put in fresh brand new batteries..
B09B125CFJ,AGBHRLFQXX6FBUH4ID7JWVVNODEA,R2WXBH0GEG4H1Q,Seven Mi remote,Best quality give me remote
B09B125CFJ,AGBEFPVSELMIVCSK7GQYP27X3JNA,R3VORTRB8TWN89,Worst,https://m.media-amazon.com/images/I/61tCj98QIdL._SY88.jpg
B09RQRZW2X,AFYEHXFPJRMXSQKK7PTK5TRWUQUA,RW9LHUMO78TE2,Netflix button not working others works well,Good as
B09RQRZW2X,AHF52K4NWNVQ67FHIOFZAGPQ3PFQ,R2OXFV06J64YNH,Good,Good
B09RQRZW2X,AEOXAUWOA6I56J4RAMFLXBPZH3UA,R1U3JI1Q9O92SE,Compatible with Vu Premium TV,Bought us a backup remote for Vu Premium smart TV. It is fully compatible. The remote does not have microphone
B09RQRZW2X,AFKQJYKMEKQZLVHSLYTHT6MO4CFQ,R2XM48FX5POEKX,Not like the original one..  but not bad.,so Google Assistant do not work.
B09RQRZW2X,AFX6NQOSMDSQWMBRDX6NUHNLZEYA,RP9JIO6DPGAL,Not Good Quality,The keys are of rubber..  not like the original one... But not bad
B09RQRZW2X,AFE2SDWOCP7HW73DJMCWLFBB63KA,R2F1YTVX9WS0TS,Working fine,Plz don't buy
B09RQRZW2X,AEN5FDCFERXM4BUXIUA3HTMGS2YA,R2TIBHRS9UKUU1,Half of the button doesn’t work,very poor quality & within a month buttons not working properly....
B09RQRZW2X,AFNPTDUJHTDPYEKE7LP7CDDVTKYQ,R2P3JI1EJ9IXM3,Hardness,Working fine as expected
B07924P3C5,AE2BZUBJGOBQS2A3U66VXDUV5FRQ,RVH0I89DG4CBI,Sturdy,Good Quality
B07924P3C5,AFLVF7Z2KJ3LC3TT4NUUSQ7PUYGA,R3SRF1NZK2DCS4,Ok,Cable was too short
B07924P3C5,AHWKM26UJAUFAYFUDNVFHPLN2ULQ,R3A79RNQQ3FM9L,Its very slow in terms of speed,Hello everyone
B07924P3C5,AHLCTCEPHNLS7KWOQIZORDCV46IA,R1QQCCPJOZKCPA,Good Cable,Do not go for this .beacuse it says 5gbs transfer speed but it has a very slow speed in comparison to the original cable I got from Seagate company. my original cable shows the cut and copies speed to SSD like 30 to 150mbs ps per second. But this cable does around 10 to 80mbs  mostly. The cable is also very thin in size
B07924P3C5,AGCWLCS2OXJ73TQCTOISQS3NAS2A,R2THU52GBFKHLS,Plug fits little tight,the original Seagate had is very thick and sturdy.  At the end speed matters.so if u have like 2 or 4TB external hard drive it will load slowly after connecting
B07924P3C5,AHCYXS5BT4PFEK3FBTJKXPCMXOVQ,RKL6OE1GWZ2UL,but does the job fine,folders keep loading and loading. So
B07924P3C5,AHOAXB3G2AJIRMJ6TAISCKUHR2XQ,R2RP7NJVKL2D3B,Good product,I would rather suggest to please go with a 10 GBS speed cable which will have a 3.1 type c cable.
B07VVXJ2P5,AECWBGFECHOEYECHQGPMWRYNKHYQ,R27SWYIOUU9JGH,Good product,Nice product
B07VVXJ2P5,AGIWNT5SLEHW7HVLBDY6H32XJ45Q,R3CV6G8SG8GVG0,Average product quality,Okay product at Cheap price. But very high delivery charges even for prime customers. Quality is not great (cheap plastic) but does its purpose.
B07VVXJ2P5,AECOFAMXWUJ62CI4VQJU5W7NVTZA,R3FH44SD2VCUCM,Good,Worth for money.. but it's light weight so only for setop box stabilizers other over weights can't carry
B07VVXJ2P5,AHFBQWP65RDAIAOAYV35FWWX2G5Q,R24U6J35ZGRJVD,Good product,but you cannot put big remote in its pocket
B07VVXJ2P5,AHCM6KUAHF5H7Q67KH4KOCVDTVQA,RXSYAGW0AG5GO,Nice product,Nice product
B07VVXJ2P5,AFABD2LOIXHYSDVJ7SQSDEH2MXLA,RNRX90QGDJCVW,Nice product,Value for money
B07VVXJ2P5,AEEIGWJVASSHYBL4QVIVIRRLJHKQ,R25VGDOTPHFDDQ,super product s,super product s
B07VVXJ2P5,AELPNPI6Q3WXYTFZ3FYVTQCHIV5A,R3AUZEPO4WZLD3,Set up box wall mounted without screws,It was sent without screws. Disappointed abt that. But overall sturdy. Will update. Screw size shown in image.
B06XFTHCNY,AH3JHXC477GL3HYXL4XPOZS5SXRQ,RMD97V7ZXPVBW,Good Built Quality Product.,Good Built Quality + Clear Audio + Value for Money
B06XFTHCNY,AGRRZMYNQM2QIJEBJO3W773FCOLA,R334FL43ACWCPH,Good quality cable,I purchased this cable to connect my phone to my Onkyo home theatre system as it supports only RCA aux. the cable quality is good and is gold plated. Though I have just purchased the cable so cannot comment on its durability. Though this comes with 2 years warranty card hence don’t anticipate any issues
B06XFTHCNY,AE3OXM4Y3HH35IJQENWQU5RQFS7A,R1L5CFYAFEBGQY,Useful product but plz check the output ports in ur tV,Good quality product. Sound output is a bit low due to Aux pin. Atleast its connected to LG tv aux output.
B06XFTHCNY,AFBW4KT3H6ZMT3WZRTRIDEV7K7WA,RM3DGSI1GEJ08,Nice product,Sound is great
B06XFTHCNY,AE6MJCSRJU3RFLB23P6WJWLZ6GBQ,R26V5SMXYSE953,Good,Good product
B06XFTHCNY,AE7Y2H4FKICIHTQWHKJTBPPJXTTQ,R22PXYQOJSGDO8,Very good,Very good product
B06XFTHCNY,AGHNCNSJPWIRLZVEL62ATH5PNLKA,RMV4FW2P0WYMA,Good Quality,Comes in good package.. value of moneyGood quality cable with 24 months limited warrantyMust recommendValue of money
B06XFTHCNY,AG76ORLKGH52WYE2ATIRZOSVEZXA,R2P66UQNR7EV9H,Best ever,Quality is superb. The audio is crisp and clear. A good choice to go to
B07DWFX9YS,AEFJC2FTSOL3UWEG42NAOBRG5VTA,R27FPYAT4QN865,Looks more durable,This is my third time which purchasing a lightning cable though this is my first time Iam using Amazon basics lightning cable it’s comparatively looks more durability than other brands normally other brands are worn out with in a year and I tested product there’s no flaw in charging and bending of the cable
B07DWFX9YS,AFLEC3GF7O2FVX6GUCGKKV3TB4OQ,R1YXRZNZVOXVNK,cheap n best,one of the cheap solution for apple users
B07DWFX9YS,AE7XMCKQKQD4EJTIJ6INOTML43WQ,R22TFM41T4WQ02,Good length and charging speed.,A useful product for those wanting a longish cord length.Reasonable charging speed.
B07DWFX9YS,AGS22KKIZJIISSOCL3BTJ75RG4HA,R30MBA23XKW10R,Works,Feels premium
B07DWFX9YS,AFFY22A65MTFPCUSS6I7HLIGXFBQ,R227WPCV784CRR,Works like a charm,the wire quality is good and overall a not bad cable
B07DWFX9YS,AEL536EYPEYQO55ILXXRUTC3UETQ,RKV5WXDU6KA7K,stopped working,would be my very next order if apple cable is too expensive
B07DWFX9YS,AFK6DW5LVHZG5WLY6E4ZAQC4QKYQ,R3EB85UVVA528V,Good,Was looking for a sturdy and reliable cable for my iPhone 13 without any compromise on quality to be used in my car for Apple Car Play. This cable delivers the quality I expected and works like a charm.
B07DWFX9YS,AFI2FV3AXQSNQA75L3GDFBY2RZPQ,R2W2UXE7BVRBIH,Excellent Product,stopped working .. want to claim warranty how it can be done ??
B01D5H90L4,AGLYU2PCAJAWMX2SQ7Z44TQCOB5A,RJP1JLG2KKDYM,Good cable,Good quality cable.
B01D5H90L4,AGDRICXTUNSMXWXMHQLN6OCXUMLA,RBF9VE36ZHRYW,This amazon basics cable does the job perfectly well.,I had projector flickering issues while connectIng to my 2018 MacBook pro 13” with a third party Usb C to HDMI adapter
B01D5H90L4,AGSXMG2VUWYJ37O2V2GTTXLBETQA,RK5XMFM6GJ9ZP,Good,extended by other high end HDMI cable to a Epson projector. I tried to reset NVRAM & reset The System Magement Controller (SMC) of the MacBook but neither worked. At last purchased this amazon basics cable and now it connects without any flickering and displays all HD content played on YouTube
B01D5H90L4,AFEWCMFADY4UQITWK5LT2T7RG4UA,R39LNRL9C8WCMD,sturdy cable,prime video and iTunes.
B01D5H90L4,AGWS7IVUSEUAAU7PS2FBIPJEDX3A,R13YBJ0OTSIBZ,Necessary product connector HDMI,Good quality. Used it as extension cable between Amazon 4k Fire Stick and TV.
B01D5H90L4,AF34BSUCKPG3GK6ZXXDGJ7VMWZCQ,R3SDFVG2YU1A0K,Best quality cable I have had,Very durable and good quality.
B01D5H90L4,AF6Z372PW3REL4X6S6TJC6Y3RLIQ,R2PZVYUJIMAYM5,Male to Female HDMI Extension Cable,The quality of this piece is very good. The cable is almost as thick as a Pilot pen (image attached) and there is no degradation in quality. Ofcourse I am no professional and have not made any accurate measurements; just commenting on what it is like for a normal eye. If you need to run a long cable (6ft may not be long enough for living rooms in which case I think the 10ft one will be more helpful)
B01D5H90L4,AHEF5MO5EL3COCLOZA23CFG4IKVQ,R2CXLZ0YOR6NZU,very nice wire,buy this and enjoy the peace of mind.
B09F6D21BY,AH7NTBDGAMGOFFADEVWJL3O4YQ2A,R1S2PH1JD9B9XB,Not good,The mouse feature of the remote is not working
B09F6D21BY,AEJUIUF6CYKRBWLSOPWPE7KMC3RA,R3UUKCS12Q0B9X,No voice recognition,Remote control with push button seems to be ok but no voice recognition and no ray pointer as in the original LG product..would like a refund for misrepresentation on the website..you have amended the description after my complaint.
B09F6D21BY,AF45WMWXMOPN3ELUJ2H2N63JWKGA,R16YH8SVJU5W61,No pointer ray as in original LG remote. These features are not included,Best product
B09F6D21BY,AH6MPOEE6ICQG3RBULF7TOQVMMEA,R32XCAYQRNE0Q3,Best product,Number buttons are not working
B09F6D21BY,AH7QLQDC5BMOKDDRGGWSEP3AQ6IQ,R1FQD9T17LXHLF,Not working properly,Defective product
B09F6D21BY,AEIXFEXXMTDJNPWUMOIEA34ZLC7Q,R17H2I7PYTIEIA,Doesnt work,it is not working with the tv
B09F6D21BY,AEQV4U4ZGMGZOWC4RQSUQZGHYSHA,RWEPEYF95XCK9,dont buy,Dislike the product as it doesn’t have pointer option
B09F6D21BY,AG7DCRRGNMM7FSENOSNAQTVYBHPQ,R14CFFXT17UAJI,It doesn’t have pointer,Not working properly
B09LQQYNZQ,AGIZGHZQQHZLE5L3CHVG7RHBP32Q,R1PBLR66RA2JLZ,Great Product,Everything is great. I love this.
B09LQQYNZQ,AEQ6N6MXEZYWGKZZIWZW2I75WFGQ,R2Q6NGR94WBB6N,Very good and working very nice,Very good and working very nice
B09LQQYNZQ,AEFAY7OKZJMR544YASL7AUXA7ZOQ,R2DIHIFERXYMB,Horrible user experience on account of poor hardware,First of all
B09LQQYNZQ,AG2XLW3HTVW2IH3H6AVNZMR3HQYQ,R3C50JNQ3ZC6R9,Not worthy. Laggy sometimes,thanks to Amazon for listing it as a returnable item and at an effective cost of less than 3k.Coming to the device itself
B0B61HYR92,AFHYWVMTDKYPL2TFEVYTCNHJPJZA,R3ELQTJOXZNXTV,Good 👍,Quality issue..
B0B61HYR92,AFUKWUHPUS35ZCB4XOG26NR5YBXQ,R3GJXEPLJKBJL5,Good,Good
B0B61HYR92,AFNVGS6M3PUPVK3FR55C5AVSIR7Q,R2U3H4FR5RI757,Cable length is ok,Cable length is ok
